,STNAME,CTYNAME,YEAR,TOT_POP
10944,California,Trinity County,5,13486
10945,California,Trinity County,5,578
10946,California,Trinity County,5,653
10947,California,Trinity County,5,621
10948,California,Trinity County,5,739
10949,California,Trinity County,5,551
10950,California,Trinity County,5,566
10951,California,Trinity County,5,663
10952,California,Trinity County,5,643
10953,California,Trinity County,5,704
10954,California,Trinity County,5,882
10955,California,Trinity County,5,1191
10956,California,Trinity County,5,1385
10957,California,Trinity County,5,1344
10958,California,Trinity County,5,1084
10959,California,Trinity County,5,742
10960,California,Trinity County,5,520
10961,California,Trinity County,5,337
10962,California,Trinity County,5,283
10963,California,Trinity County,6,13427
10964,California,Trinity County,6,603
10965,California,Trinity County,6,650
10966,California,Trinity County,6,609
10967,California,Trinity County,6,707
10968,California,Trinity County,6,578
10969,California,Trinity County,6,552
10970,California,Trinity County,6,665
10971,California,Trinity County,6,635
10972,California,Trinity County,6,686
10973,California,Trinity County,6,786
10974,California,Trinity County,6,1136
10975,California,Trinity County,6,1366
10976,California,Trinity County,6,1346
10977,California,Trinity County,6,1141
10978,California,Trinity County,6,797
10979,California,Trinity County,6,516
10980,California,Trinity County,6,355
10981,California,Trinity County,6,299
10982,California,Trinity County,7,13123
10983,California,Trinity County,7,581
10984,California,Trinity County,7,607
10985,California,Trinity County,7,603
10986,California,Trinity County,7,674
10987,California,Trinity County,7,579
10988,California,Trinity County,7,526
10989,California,Trinity County,7,664
10990,California,Trinity County,7,613
10991,California,Trinity County,7,644
10992,California,Trinity County,7,722
10993,California,Trinity County,7,1075
10994,California,Trinity County,7,1288
10995,California,Trinity County,7,1372
10996,California,Trinity County,7,1161
10997,California,Trinity County,7,826
10998,California,Trinity County,7,519
10999,California,Trinity County,7,374
11000,California,Trinity County,7,295
11001,California,Trinity County,8,13094
11002,California,Trinity County,8,588
11003,California,Trinity County,8,605
11004,California,Trinity County,8,628
11005,California,Trinity County,8,633
11006,California,Trinity County,8,570
11007,California,Trinity County,8,500
11008,California,Trinity County,8,696
11009,California,Trinity County,8,654
11010,California,Trinity County,8,649
11011,California,Trinity County,8,689
11012,California,Trinity County,8,1020
11013,California,Trinity County,8,1197
11014,California,Trinity County,8,1407
11015,California,Trinity County,8,1188
11016,California,Trinity County,8,851
11017,California,Trinity County,8,524
11018,California,Trinity County,8,384
11019,California,Trinity County,8,311
11020,California,Trinity County,9,12830
11021,California,Trinity County,9,565
11022,California,Trinity County,9,565
11023,California,Trinity County,9,653
11024,California,Trinity County,9,585
11025,California,Trinity County,9,563
11026,California,Trinity County,9,506
11027,California,Trinity County,9,630
11028,California,Trinity County,9,655
11029,California,Trinity County,9,660
11030,California,Trinity County,9,670
11031,California,Trinity County,9,931
11032,California,Trinity County,9,1160
11033,California,Trinity County,9,1375
11034,California,Trinity County,9,1235
11035,California,Trinity County,9,823
11036,California,Trinity County,9,564
11037,California,Trinity County,9,371
11038,California,Trinity County,9,319
11039,California,Trinity County,10,12726
11040,California,Trinity County,10,548
11041,California,Trinity County,10,589
11042,California,Trinity County,10,650
11043,California,Trinity County,10,584
11044,California,Trinity County,10,525
11045,California,Trinity County,10,511
11046,California,Trinity County,10,602
11047,California,Trinity County,10,682
11048,California,Trinity County,10,648
11049,California,Trinity County,10,662
11050,California,Trinity County,10,885
11051,California,Trinity County,10,1111
11052,California,Trinity County,10,1367
11053,California,Trinity County,10,1214
11054,California,Trinity County,10,895
11055,California,Trinity County,10,570
11056,California,Trinity County,10,376
11057,California,Trinity County,10,307
11058,California,Trinity County,11,12535
11059,California,Trinity County,11,544
11060,California,Trinity County,11,580
11061,California,Trinity County,11,651
11062,California,Trinity County,11,561
11063,California,Trinity County,11,498
11064,California,Trinity County,11,543
11065,California,Trinity County,11,586
11066,California,Trinity County,11,668
11067,California,Trinity County,11,644
11068,California,Trinity County,11,663
11069,California,Trinity County,11,810
11070,California,Trinity County,11,1076
11071,California,Trinity County,11,1291
11072,California,Trinity County,11,1236
11073,California,Trinity County,11,916
11074,California,Trinity County,11,604
11075,California,Trinity County,11,374
11076,California,Trinity County,11,290
11077,California,Tulare County,1,442179
11078,California,Tulare County,1,41074
11079,California,Tulare County,1,39950
11080,California,Tulare County,1,38926
11081,California,Tulare County,1,39043
11082,California,Tulare County,1,32457
11083,California,Tulare County,1,32256
11084,California,Tulare County,1,29603
11085,California,Tulare County,1,27770
11086,California,Tulare County,1,26915
11087,California,Tulare County,1,27039
11088,California,Tulare County,1,25312
11089,California,Tulare County,1,21657
11090,California,Tulare County,1,18398
11091,California,Tulare County,1,13103
11092,California,Tulare County,1,9843
11093,California,Tulare County,1,7682
11094,California,Tulare County,1,5792
11095,California,Tulare County,1,5359
11096,California,Tulare County,2,442181
11097,California,Tulare County,2,41075
11098,California,Tulare County,2,39950
11099,California,Tulare County,2,38926
11100,California,Tulare County,2,39040
11101,California,Tulare County,2,32457
11102,California,Tulare County,2,32256
11103,California,Tulare County,2,29605
11104,California,Tulare County,2,27767
11105,California,Tulare County,2,26917
11106,California,Tulare County,2,27042
11107,California,Tulare County,2,25312
11108,California,Tulare County,2,21657
11109,California,Tulare County,2,18398
11110,California,Tulare County,2,13103
11111,California,Tulare County,2,9843
11112,California,Tulare County,2,7682
11113,California,Tulare County,2,5792
11114,California,Tulare County,2,5359
11115,California,Tulare County,3,442994
11116,California,Tulare County,3,40985
11117,California,Tulare County,3,40012
11118,California,Tulare County,3,38944
11119,California,Tulare County,3,38813
11120,California,Tulare County,3,32715
11121,California,Tulare County,3,32226
11122,California,Tulare County,3,29805
11123,California,Tulare County,3,27742
11124,California,Tulare County,3,26986
11125,California,Tulare County,3,27016
11126,California,Tulare County,3,25382
11127,California,Tulare County,3,21804
11128,California,Tulare County,3,18541
11129,California,Tulare County,3,13241
11130,California,Tulare County,3,9880
11131,California,Tulare County,3,7687
11132,California,Tulare County,3,5821
11133,California,Tulare County,3,5394
11134,California,Tulare County,4,446864
11135,California,Tulare County,4,41126
11136,California,Tulare County,4,40367
11137,California,Tulare County,4,39054
11138,California,Tulare County,4,38208
11139,California,Tulare County,4,33783
11140,California,Tulare County,4,32103
11141,California,Tulare County,4,30499
11142,California,Tulare County,4,27699
11143,California,Tulare County,4,27318
11144,California,Tulare County,4,26706
11145,California,Tulare County,4,25650
11146,California,Tulare County,4,22356
11147,California,Tulare County,4,19086
11148,California,Tulare County,4,13783
11149,California,Tulare County,4,10125
11150,California,Tulare County,4,7664
11151,California,Tulare County,4,5821
11152,California,Tulare County,4,5516
11153,California,Tulare County,5,449975
11154,California,Tulare County,5,40903
11155,California,Tulare County,5,40862
11156,California,Tulare County,5,39057
11157,California,Tulare County,5,37635
11158,California,Tulare County,5,34603
11159,California,Tulare County,5,31881
11160,California,Tulare County,5,31205
11161,California,Tulare County,5,27820
11162,California,Tulare County,5,27303
11163,California,Tulare County,5,26275
11164,California,Tulare County,5,25787
11165,California,Tulare County,5,23027
11166,California,Tulare County,5,19081
11167,California,Tulare County,5,14724
11168,California,Tulare County,5,10546
11169,California,Tulare County,5,7762
11170,California,Tulare County,5,5818
11171,California,Tulare County,5,5686
11172,California,Tulare County,6,452769
11173,California,Tulare County,6,40344
11174,California,Tulare County,6,41283
11175,California,Tulare County,6,39230
11176,California,Tulare County,6,36976
11177,California,Tulare County,6,35159
11178,California,Tulare County,6,31871
11179,California,Tulare County,6,31632
11180,California,Tulare County,6,28228
11181,California,Tulare County,6,27265
11182,California,Tulare County,6,26236
11183,California,Tulare County,6,25765
11184,California,Tulare County,6,23450
11185,California,Tulare County,6,19433
11186,California,Tulare County,6,15369
11187,California,Tulare County,6,10990
11188,California,Tulare County,6,7991
11189,California,Tulare County,6,5754
11190,California,Tulare County,6,5793
11191,California,Tulare County,7,455602
11192,California,Tulare County,7,40013
11193,California,Tulare County,7,41454
11194,California,Tulare County,7,39499
11195,California,Tulare County,7,36746
11196,California,Tulare County,7,35231
11197,California,Tulare County,7,32166
11198,California,Tulare County,7,31926
11199,California,Tulare County,7,28639
11200,California,Tulare County,7,27078
11201,California,Tulare County,7,26024
11202,California,Tulare County,7,25787
11203,California,Tulare County,7,23755
11204,California,Tulare County,7,19852
11205,California,Tulare County,7,16126
11206,California,Tulare County,7,11355
11207,California,Tulare County,7,8260
11208,California,Tulare County,7,5803
11209,California,Tulare County,7,5888
11210,California,Tulare County,8,457803
11211,California,Tulare County,8,39330
11212,California,Tulare County,8,41408
11213,California,Tulare County,8,39746
11214,California,Tulare County,8,36819
11215,California,Tulare County,8,34717
11216,California,Tulare County,8,32571
11217,California,Tulare County,8,32022
11218,California,Tulare County,8,29188
11219,California,Tulare County,8,26983
11220,California,Tulare County,8,25978
11221,California,Tulare County,8,25726
11222,California,Tulare County,8,24117
11223,California,Tulare County,8,20227
11224,California,Tulare County,8,16760
11225,California,Tulare County,8,11803
11226,California,Tulare County,8,8499
11227,California,Tulare County,8,5848
11228,California,Tulare County,8,6061
11229,California,Tulare County,9,460023
11230,California,Tulare County,9,38615
11231,California,Tulare County,9,41535
11232,California,Tulare County,9,39840
11233,California,Tulare County,9,37036
11234,California,Tulare County,9,33905
11235,California,Tulare County,9,33428
11236,California,Tulare County,9,31693
11237,California,Tulare County,9,30029
11238,California,Tulare County,9,26849
11239,California,Tulare County,9,26167
11240,California,Tulare County,9,25443
11241,California,Tulare County,9,24328
11242,California,Tulare County,9,20779
11243,California,Tulare County,9,17370
11244,California,Tulare County,9,12254
11245,California,Tulare County,9,8673
11246,California,Tulare County,9,5921
11247,California,Tulare County,9,6158
11248,California,Tulare County,10,463097
11249,California,Tulare County,10,37625
11250,California,Tulare County,10,41495
11251,California,Tulare County,10,40705
11252,California,Tulare County,10,37108
11253,California,Tulare County,10,33591
11254,California,Tulare County,10,33942
11255,California,Tulare County,10,31601
11256,California,Tulare County,10,30764
11257,California,Tulare County,10,27139
11258,California,Tulare County,10,26393
11259,California,Tulare County,10,25135
11260,California,Tulare County,10,24475
11261,California,Tulare County,10,21443
11262,California,Tulare County,10,17239
11263,California,Tulare County,10,13196
11264,California,Tulare County,10,8968
11265,California,Tulare County,10,6002
11266,California,Tulare County,10,6276
11267,California,Tulare County,11,465861
11268,California,Tulare County,11,36884
11269,California,Tulare County,11,41224
11270,California,Tulare County,11,41247
11271,California,Tulare County,11,37368
11272,California,Tulare County,11,33169
11273,California,Tulare County,11,34574
11274,California,Tulare County,11,31580
11275,California,Tulare County,11,31327
11276,California,Tulare County,11,27668
11277,California,Tulare County,11,26182
11278,California,Tulare County,11,25063
11279,California,Tulare County,11,24549
11280,California,Tulare County,11,21734
11281,California,Tulare County,11,17643
11282,California,Tulare County,11,13787
11283,California,Tulare County,11,9333
11284,California,Tulare County,11,6176
11285,California,Tulare County,11,6353
11286,California,Tuolumne County,1,55365
11287,California,Tuolumne County,1,2328
11288,California,Tuolumne County,1,2501
11289,California,Tuolumne County,1,2920
11290,California,Tuolumne County,1,3210
11291,California,Tuolumne County,1,2951
11292,California,Tuolumne County,1,3185
11293,California,Tuolumne County,1,2892
11294,California,Tuolumne County,1,2780
11295,California,Tuolumne County,1,3238
11296,California,Tuolumne County,1,3912
11297,California,Tuolumne County,1,4685
11298,California,Tuolumne County,1,4887
11299,California,Tuolumne County,1,4582
11300,California,Tuolumne County,1,3487
11301,California,Tuolumne County,1,2700
11302,California,Tuolumne County,1,2055
11303,California,Tuolumne County,1,1577
11304,California,Tuolumne County,1,1475
11305,California,Tuolumne County,2,55368
11306,California,Tuolumne County,2,2328
11307,California,Tuolumne County,2,2502
11308,California,Tuolumne County,2,2920
11309,California,Tuolumne County,2,3210
11310,California,Tuolumne County,2,2951
11311,California,Tuolumne County,2,3185
11312,California,Tuolumne County,2,2893
11313,California,Tuolumne County,2,2780
11314,California,Tuolumne County,2,3239
11315,California,Tuolumne County,2,3912
11316,California,Tuolumne County,2,4685
11317,California,Tuolumne County,2,4887
11318,California,Tuolumne County,2,4582
11319,California,Tuolumne County,2,3487
11320,California,Tuolumne County,2,2700
11321,California,Tuolumne County,2,2055
11322,California,Tuolumne County,2,1577
11323,California,Tuolumne County,2,1475
11324,California,Tuolumne County,3,55191
11325,California,Tuolumne County,3,2326
11326,California,Tuolumne County,3,2498
11327,California,Tuolumne County,3,2887
11328,California,Tuolumne County,3,3163
11329,California,Tuolumne County,3,2969
11330,California,Tuolumne County,3,3179
11331,California,Tuolumne County,3,2898
11332,California,Tuolumne County,3,2732
11333,California,Tuolumne County,3,3224
11334,California,Tuolumne County,3,3847
11335,California,Tuolumne County,3,4629
11336,California,Tuolumne County,3,4885
11337,California,Tuolumne County,3,4596
11338,California,Tuolumne County,3,3526
11339,California,Tuolumne County,3,2720
11340,California,Tuolumne County,3,2057
11341,California,Tuolumne County,3,1577
11342,California,Tuolumne County,3,1478
11343,California,Tuolumne County,4,54825
11344,California,Tuolumne County,4,2280
11345,California,Tuolumne County,4,2483
11346,California,Tuolumne County,4,2762
11347,California,Tuolumne County,4,3016
11348,California,Tuolumne County,4,3051
11349,California,Tuolumne County,4,3167
11350,California,Tuolumne County,4,3022
11351,California,Tuolumne County,4,2597
11352,California,Tuolumne County,4,3183
11353,California,Tuolumne County,4,3596
11354,California,Tuolumne County,4,4469
11355,California,Tuolumne County,4,4871
11356,California,Tuolumne County,4,4747
11357,California,Tuolumne County,4,3677
11358,California,Tuolumne County,4,2792
11359,California,Tuolumne County,4,2041
11360,California,Tuolumne County,4,1564
11361,California,Tuolumne County,4,1507
11362,California,Tuolumne County,5,54218
11363,California,Tuolumne County,5,2277
11364,California,Tuolumne County,5,2506
11365,California,Tuolumne County,5,2633
11366,California,Tuolumne County,5,2922
11367,California,Tuolumne County,5,3115
11368,California,Tuolumne County,5,3104
11369,California,Tuolumne County,5,3017
11370,California,Tuolumne County,5,2568
11371,California,Tuolumne County,5,3072
11372,California,Tuolumne County,5,3358
11373,California,Tuolumne County,5,4224
11374,California,Tuolumne County,5,4779
11375,California,Tuolumne County,5,4638
11376,California,Tuolumne County,5,3985
11377,California,Tuolumne County,5,2872
11378,California,Tuolumne County,5,2069
11379,California,Tuolumne County,5,1540
11380,California,Tuolumne County,5,1539
11381,California,Tuolumne County,6,54000
11382,California,Tuolumne County,6,2324
11383,California,Tuolumne County,6,2487
11384,California,Tuolumne County,6,2553
11385,California,Tuolumne County,6,2834
11386,California,Tuolumne County,6,3124
11387,California,Tuolumne County,6,2974
11388,California,Tuolumne County,6,3115
11389,California,Tuolumne County,6,2592
11390,California,Tuolumne County,6,2956
11391,California,Tuolumne County,6,3199
11392,California,Tuolumne County,6,4042
11393,California,Tuolumne County,6,4710
11394,California,Tuolumne County,6,4737
11395,California,Tuolumne County,6,4132
11396,California,Tuolumne County,6,2980
11397,California,Tuolumne County,6,2140
11398,California,Tuolumne County,6,1561
11399,California,Tuolumne County,6,1540
11400,California,Tuolumne County,7,53828
11401,California,Tuolumne County,7,2354
11402,California,Tuolumne County,7,2455
11403,California,Tuolumne County,7,2528
11404,California,Tuolumne County,7,2751
11405,California,Tuolumne County,7,3003
11406,California,Tuolumne County,7,3064
11407,California,Tuolumne County,7,3124
11408,California,Tuolumne County,7,2732
11409,California,Tuolumne County,7,2851
11410,California,Tuolumne County,7,3103
11411,California,Tuolumne County,7,3835
11412,California,Tuolumne County,7,4612
11413,California,Tuolumne County,7,4763
11414,California,Tuolumne County,7,4257
11415,California,Tuolumne County,7,3099
11416,California,Tuolumne County,7,2212
11417,California,Tuolumne County,7,1533
11418,California,Tuolumne County,7,1552
11419,California,Tuolumne County,8,53550
11420,California,Tuolumne County,8,2415
11421,California,Tuolumne County,8,2401
11422,California,Tuolumne County,8,2496
11423,California,Tuolumne County,8,2647
11424,California,Tuolumne County,8,2933
11425,California,Tuolumne County,8,3113
11426,California,Tuolumne County,8,3114
11427,California,Tuolumne County,8,2765
11428,California,Tuolumne County,8,2744
11429,California,Tuolumne County,8,2995
11430,California,Tuolumne County,8,3656
11431,California,Tuolumne County,8,4480
11432,California,Tuolumne County,8,4843
11433,California,Tuolumne County,8,4380
11434,California,Tuolumne County,8,3220
11435,California,Tuolumne County,8,2322
11436,California,Tuolumne County,8,1513
11437,California,Tuolumne County,8,1513
11438,California,Tuolumne County,9,53704
11439,California,Tuolumne County,9,2395
11440,California,Tuolumne County,9,2448
11441,California,Tuolumne County,9,2531
11442,California,Tuolumne County,9,2572
11443,California,Tuolumne County,9,2857
11444,California,Tuolumne County,9,3230
11445,California,Tuolumne County,9,3099
11446,California,Tuolumne County,9,2905
11447,California,Tuolumne County,9,2671
11448,California,Tuolumne County,9,3022
11449,California,Tuolumne County,9,3496
11450,California,Tuolumne County,9,4341
11451,California,Tuolumne County,9,4884
11452,California,Tuolumne County,9,4527
11453,California,Tuolumne County,9,3336
11454,California,Tuolumne County,9,2392
11455,California,Tuolumne County,9,1524
11456,California,Tuolumne County,9,1474
11457,California,Tuolumne County,10,54039
11458,California,Tuolumne County,10,2358
11459,California,Tuolumne County,10,2504
11460,California,Tuolumne County,10,2606
11461,California,Tuolumne County,10,2521
11462,California,Tuolumne County,10,2737
11463,California,Tuolumne County,10,3355
11464,California,Tuolumne County,10,3134
11465,California,Tuolumne County,10,3042
11466,California,Tuolumne County,10,2720
11467,California,Tuolumne County,10,2959
11468,California,Tuolumne County,10,3353
11469,California,Tuolumne County,10,4176
11470,California,Tuolumne County,10,4815
11471,California,Tuolumne County,10,4526
11472,California,Tuolumne County,10,3687
11473,California,Tuolumne County,10,2444
11474,California,Tuolumne County,10,1580
11475,California,Tuolumne County,10,1522
11476,California,Tuolumne County,11,54539
11477,California,Tuolumne County,11,2393
11478,California,Tuolumne County,11,2558
11479,California,Tuolumne County,11,2657
11480,California,Tuolumne County,11,2496
11481,California,Tuolumne County,11,2679
11482,California,Tuolumne County,11,3376
11483,California,Tuolumne County,11,3142
11484,California,Tuolumne County,11,3207
11485,California,Tuolumne County,11,2825
11486,California,Tuolumne County,11,2906
11487,California,Tuolumne County,11,3184
11488,California,Tuolumne County,11,4052
11489,California,Tuolumne County,11,4785
11490,California,Tuolumne County,11,4617
11491,California,Tuolumne County,11,3850
11492,California,Tuolumne County,11,2556
11493,California,Tuolumne County,11,1673
11494,California,Tuolumne County,11,1583
11495,California,Ventura County,1,823318
11496,California,Ventura County,1,55336
11497,California,Ventura County,1,56970
11498,California,Ventura County,1,60390
11499,California,Ventura County,1,64407
11500,California,Ventura County,1,56183
11501,California,Ventura County,1,54253
11502,California,Ventura County,1,51207
11503,California,Ventura County,1,53448
11504,California,Ventura County,1,57635
11505,California,Ventura County,1,62731
11506,California,Ventura County,1,60973
11507,California,Ventura County,1,51164
11508,California,Ventura County,1,42312
11509,California,Ventura County,1,29834
11510,California,Ventura County,1,21562
11511,California,Ventura County,1,17443
11512,California,Ventura County,1,13427
11513,California,Ventura County,1,14043
11514,California,Ventura County,2,823393
11515,California,Ventura County,2,55337
11516,California,Ventura County,2,56970
11517,California,Ventura County,2,60389
11518,California,Ventura County,2,64404
11519,California,Ventura County,2,56198
11520,California,Ventura County,2,54269
11521,California,Ventura County,2,51214
11522,California,Ventura County,2,53461
11523,California,Ventura County,2,57648
11524,California,Ventura County,2,62737
11525,California,Ventura County,2,60978
11526,California,Ventura County,2,51170
11527,California,Ventura County,2,42320
11528,California,Ventura County,2,29826
11529,California,Ventura County,2,21561
11530,California,Ventura County,2,17443
11531,California,Ventura County,2,13426
11532,California,Ventura County,2,14042
11533,California,Ventura County,3,825130
11534,California,Ventura County,3,55397
11535,California,Ventura County,3,56991
11536,California,Ventura County,3,60154
11537,California,Ventura County,3,64084
11538,California,Ventura County,3,56599
11539,California,Ventura County,3,54432
11540,California,Ventura County,3,51563
11541,California,Ventura County,3,53135
11542,California,Ventura County,3,57676
11543,California,Ventura County,3,62500
11544,California,Ventura County,3,61175
11545,California,Ventura County,3,51620
11546,California,Ventura County,3,42763
11547,California,Ventura County,3,30166
11548,California,Ventura County,3,21747
11549,California,Ventura County,3,17478
11550,California,Ventura County,3,13482
11551,California,Ventura County,3,14168
11552,California,Ventura County,4,830196
11553,California,Ventura County,4,55091
11554,California,Ventura County,4,57291
11555,California,Ventura County,4,59212
11556,California,Ventura County,4,62714
11557,California,Ventura County,4,58143
11558,California,Ventura County,4,54679
11559,California,Ventura County,4,52400
11560,California,Ventura County,4,51559
11561,California,Ventura County,4,57734
11562,California,Ventura County,4,60987
11563,California,Ventura County,4,62044
11564,California,Ventura County,4,53256
11565,California,Ventura County,4,44774
11566,California,Ventura County,4,31570
11567,California,Ventura County,4,22649
11568,California,Ventura County,4,17733
11569,California,Ventura County,4,13622
11570,California,Ventura County,4,14738
11571,California,Ventura County,5,833801
11572,California,Ventura County,5,54509
11573,California,Ventura County,5,57509
11574,California,Ventura County,5,58322
11575,California,Ventura County,5,61349
11576,California,Ventura County,5,59534
11577,California,Ventura County,5,54522
11578,California,Ventura County,5,52909
11579,California,Ventura County,5,51212
11580,California,Ventura County,5,56973
11581,California,Ventura County,5,59649
11582,California,Ventura County,5,62070
11583,California,Ventura County,5,55059
11584,California,Ventura County,5,44680
11585,California,Ventura County,5,34549
11586,California,Ventura County,5,23908
11587,California,Ventura County,5,17980
11588,California,Ventura County,5,13891
11589,California,Ventura County,5,15176
11590,California,Ventura County,6,838601
11591,California,Ventura County,6,53788
11592,California,Ventura County,6,57482
11593,California,Ventura County,6,57995
11594,California,Ventura County,6,60231
11595,California,Ventura County,6,60747
11596,California,Ventura County,6,54563
11597,California,Ventura County,6,53719
11598,California,Ventura County,6,50997
11599,California,Ventura County,6,56223
11600,California,Ventura County,6,58462
11601,California,Ventura County,6,61972
11602,California,Ventura County,6,56618
11603,California,Ventura County,6,45817
11604,California,Ventura County,6,36304
11605,California,Ventura County,6,25550
11606,California,Ventura County,6,18461
11607,California,Ventura County,6,14125
11608,California,Ventura County,6,15547
11609,California,Ventura County,7,842946
11610,California,Ventura County,7,53371
11611,California,Ventura County,7,56905
11612,California,Ventura County,7,57734
11613,California,Ventura County,7,59227
11614,California,Ventura County,7,61289
11615,California,Ventura County,7,55307
11616,California,Ventura County,7,54134
11617,California,Ventura County,7,51539
11618,California,Ventura County,7,54790
11619,California,Ventura County,7,57355
11620,California,Ventura County,7,61920
11621,California,Ventura County,7,57699
11622,California,Ventura County,7,47263
11623,California,Ventura County,7,38226
11624,California,Ventura County,7,26963
11625,California,Ventura County,7,19015
11626,California,Ventura County,7,14326
11627,California,Ventura County,7,15883
11628,California,Ventura County,8,846922
11629,California,Ventura County,8,52897
11630,California,Ventura County,8,56186
11631,California,Ventura County,8,57288
11632,California,Ventura County,8,58404
11633,California,Ventura County,8,60728
11634,California,Ventura County,8,56721
11635,California,Ventura County,8,54211
11636,California,Ventura County,8,52393
11637,California,Ventura County,8,53232
11638,California,Ventura County,8,57188
11639,California,Ventura County,8,60976
11640,California,Ventura County,8,58642
11641,California,Ventura County,8,48918
11642,California,Ventura County,8,40225
11643,California,Ventura County,8,28349
11644,California,Ventura County,8,19680
11645,California,Ventura County,8,14595
11646,California,Ventura County,8,16289
11647,California,Ventura County,9,848921
11648,California,Ventura County,9,51765
11649,California,Ventura County,9,55462
11650,California,Ventura County,9,57272
11651,California,Ventura County,9,57555
11652,California,Ventura County,9,59369
11653,California,Ventura County,9,58087
11654,California,Ventura County,9,54373
11655,California,Ventura County,9,53080
11656,California,Ventura County,9,51877
11657,California,Ventura County,9,57197
11658,California,Ventura County,9,59414
11659,California,Ventura County,9,59499
11660,California,Ventura County,9,50326
11661,California,Ventura County,9,42039
11662,California,Ventura County,9,29506
11663,California,Ventura County,9,20531
11664,California,Ventura County,9,14912
11665,California,Ventura County,9,16657
11666,California,Ventura County,10,850802
11667,California,Ventura County,10,50920
11668,California,Ventura County,10,54555
11669,California,Ventura County,10,57062
11670,California,Ventura County,10,57004
11671,California,Ventura County,10,58166
11672,California,Ventura County,10,59129
11673,California,Ventura County,10,54621
11674,California,Ventura County,10,53762
11675,California,Ventura County,10,51612
11676,California,Ventura County,10,56568
11677,California,Ventura County,10,58066
11678,California,Ventura County,10,59599
11679,California,Ventura County,10,51897
11680,California,Ventura County,10,41896
11681,California,Ventura County,10,32102
11682,California,Ventura County,10,21569
11683,California,Ventura County,10,15142
11684,California,Ventura County,10,17132
11685,California,Ventura County,11,850967
11686,California,Ventura County,11,49784
11687,California,Ventura County,11,53892
11688,California,Ventura County,11,56724
11689,California,Ventura County,11,56319
11690,California,Ventura County,11,57063
11691,California,Ventura County,11,59641
11692,California,Ventura County,11,54671
11693,California,Ventura County,11,54473
11694,California,Ventura County,11,51403
11695,California,Ventura County,11,55609
11696,California,Ventura County,11,56766
11697,California,Ventura County,11,59144
11698,California,Ventura County,11,53091
11699,California,Ventura County,11,42601
11700,California,Ventura County,11,33666
11701,California,Ventura County,11,23039
11702,California,Ventura County,11,15483
11703,California,Ventura County,11,17598
11704,California,Yolo County,1,200849
11705,California,Yolo County,1,12577
11706,California,Yolo County,1,12235
11707,California,Yolo County,1,12693
11708,California,Yolo County,1,19318
11709,California,Yolo County,1,27185
11710,California,Yolo County,1,15141
11711,California,Yolo County,1,13027
11712,California,Yolo County,1,11827
11713,California,Yolo County,1,12086
11714,California,Yolo County,1,12524
11715,California,Yolo County,1,12306
11716,California,Yolo County,1,11193
11717,California,Yolo County,1,8966
11718,California,Yolo County,1,6163
11719,California,Yolo County,1,4407
11720,California,Yolo County,1,3485
11721,California,Yolo County,1,2742
11722,California,Yolo County,1,2974
11723,California,Yolo County,2,200855
11724,California,Yolo County,2,12578
11725,California,Yolo County,2,12235
11726,California,Yolo County,2,12695
11727,California,Yolo County,2,19318
11728,California,Yolo County,2,27185
11729,California,Yolo County,2,15141
11730,California,Yolo County,2,13029
11731,California,Yolo County,2,11827
11732,California,Yolo County,2,12086
11733,California,Yolo County,2,12525
11734,California,Yolo County,2,12306
11735,California,Yolo County,2,11193
11736,California,Yolo County,2,8966
11737,California,Yolo County,2,6163
11738,California,Yolo County,2,4407
11739,California,Yolo County,2,3485
11740,California,Yolo County,2,2742
11741,California,Yolo County,2,2974
11742,California,Yolo County,3,201083
11743,California,Yolo County,3,12512
11744,California,Yolo County,3,12256
11745,California,Yolo County,3,12644
11746,California,Yolo County,3,19148
11747,California,Yolo County,3,27684
11748,California,Yolo County,3,14973
11749,California,Yolo County,3,13050
11750,California,Yolo County,3,11799
11751,California,Yolo County,3,12019
11752,California,Yolo County,3,12456
11753,California,Yolo County,3,12325
11754,California,Yolo County,3,11217
11755,California,Yolo County,3,9066
11756,California,Yolo County,3,6210
11757,California,Yolo County,3,4489
11758,California,Yolo County,3,3486
11759,California,Yolo County,3,2755
11760,California,Yolo County,3,2994
11761,California,Yolo County,4,201959
11762,California,Yolo County,4,12361
11763,California,Yolo County,4,12390
11764,California,Yolo County,4,12481
11765,California,Yolo County,4,18702
11766,California,Yolo County,4,29108
11767,California,Yolo County,4,14273
11768,California,Yolo County,4,13259
11769,California,Yolo County,4,11694
11770,California,Yolo County,4,11903
11771,California,Yolo County,4,12242
11772,California,Yolo County,4,12365
11773,California,Yolo County,4,11259
11774,California,Yolo County,4,9464
11775,California,Yolo County,4,6430
11776,California,Yolo County,4,4672
11777,California,Yolo County,4,3508
11778,California,Yolo County,4,2789
11779,California,Yolo County,4,3059
11780,California,Yolo County,5,204623
11781,California,Yolo County,5,12145
11782,California,Yolo County,5,12761
11783,California,Yolo County,5,12372
11784,California,Yolo County,5,19398
11785,California,Yolo County,5,30080
11786,California,Yolo County,5,13776
11787,California,Yolo County,5,13652
11788,California,Yolo County,5,11746
11789,California,Yolo County,5,11948
11790,California,Yolo County,5,11959
11791,California,Yolo County,5,12319
11792,California,Yolo County,5,11497
11793,California,Yolo County,5,9441
11794,California,Yolo County,5,7037
11795,California,Yolo County,5,4899
11796,California,Yolo County,5,3583
